DATA INICIAL,DATA FINAL,NÚMERO DE POSTOS PESQUISADOS,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO,MÊS,ANO
106823,106823,106823.0,106823.0,106823.0,106823.0,106823.0,103392.0,106823.0,106823.0,103423.0,106823.0,103423.0,106823.0,106823.0
2012-04-19 01:39:00.743098368,2012-04-25 01:39:00.743098368,233.77097628787809,10.870780431180549,0.6572269829531092,9.416037679151493,12.537730575812326,2.2251506306097184,0.04541779392078484,8.603863643597352,0.5594042040938668,8.132528012787509,0.046636415497519894,6.484006253334956,2011.8022710464975
2004-05-09 00:00:00,2004-05-15 00:00:00,1.0,0.765999999999999,0.0,0.59,0.999,0.001,0.0,0.506,0.0,0.3257,0.0,1.0,2004.0
2008-07-06 00:00:00,2008-07-12 00:00:00,42.0,2.072,0.072,1.9,2.31,0.282,0.0289999999999999,1.811,0.047,1.69,0.021,4.0,2008.0
2012-08-26 00:00:00,2012-09-01 00:00:00,104.0,2.718,0.114,2.51,2.999,0.383,0.0409999999999999,2.373,0.077,2.25,0.03,6.0,2012.0
2016-01-31 00:00:00,2016-02-06 00:00:00,243.0,3.752,0.191,3.499,4.15,0.56,0.0579999999999999,3.514,0.151,3.35,0.061,9.0,2016.0
2019-06-23 00:00:00,2019-06-29 00:00:00,4167.0,99.357,10.748,90.0,120.0,36.847,0.395,83.137,18.385,83.0,0.78,12.0,2019.0
,,403.28251858869896,17.752532706459526,1.3491685781168596,15.092193247644285,20.841496549899976,4.375084987774613,0.02506638577916624,13.387411453424521,1.2572121086725965,12.158083636435933,0.0421335529670289,3.443391287285754,4.391530074747285
